speaker,discourse,gender,yob,phone_id,phone,syllable,word,transcription,phone_begin,phone_end
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7f624-55eb-11f0-b0b1-16386fa09120,ɑ̃,s.ɑ̃,cent,s.ɑ̃,53.76,53.85
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea81776-55eb-11f0-b0b1-16386fa09120,ɑ̃,m.ɑ̃,premièrement,p.ʁ.ə.mʲ.ɛ.ʁ.m.ɑ̃,89.66,89.85
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7ef94-55eb-11f0-b0b1-16386fa09120,ə,p.ʁ.ə,premier,p.ʁ.ə.mʲ.e,46.78,46.85
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7fc14-55eb-11f0-b0b1-16386fa09120,i,i,y,i,60.63,60.69
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7d8ba-55eb-11f0-b0b1-16386fa09120,ə,l.ə,le,l.ə,23.71,23.78
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7e544-55eb-11f0-b0b1-16386fa09120,e,ʁ.e,rassurer,ʁ.a.s.y.ʁ.e,37.24,37.4
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea81488-55eb-11f0-b0b1-16386fa09120,ɛ̃,s.ɛ̃,cinquante,s.ɛ̃.k.ɑ̃.t,83.81,83.92
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7f9da-55eb-11f0-b0b1-16386fa09120,ɔ,l.ɔ.ʁ,alors,a.l.ɔ.ʁ,58.25,58.31
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7cd98-55eb-11f0-b0b1-16386fa09120,a,k.w.a,québécois,c.e.b.e.k.w.a,15.95,16.0
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7f99e-55eb-11f0-b0b1-16386fa09120,a,a,alors,a.l.ɔ.ʁ,58.14,58.22
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea81a3c-55eb-11f0-b0b1-16386fa09120,ɔ̃,ɔ̃,on,ɔ̃,91.65,91.74
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7f444-55eb-11f0-b0b1-16386fa09120,ɑ̃,m.ɑ̃,sincèrement,s.ɛ̃.s.ɛ.ʁ.m.ɑ̃,51.18,51.35
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea80e3e-55eb-11f0-b0b1-16386fa09120,ɔ,d.ɔ,dollars,d.ɔ.l.ɑ.ʁ,73.89,73.99
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7f368-55eb-11f0-b0b1-16386fa09120,ɑ̃,p.ɑ̃.s,pense,p.ɑ̃.s,50.34,50.48
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea81f6e-55eb-11f0-b0b1-16386fa09120,ɑ̃,z.ɑ̃.t,suffisante,s.y.f.i.z.ɑ̃.t,95.91,96.01
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7c55a-55eb-11f0-b0b1-16386fa09120,u,t.u,toujours,t.u.ʒ.u.ʁ,9.08,9.15
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea81140-55eb-11f0-b0b1-16386fa09120,o,p.o,impôt,ɛ̃.p.o,78.31,78.48
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea81104-55eb-11f0-b0b1-16386fa09120,ɛ̃,ɛ̃,impôt,ɛ̃.p.o,77.95,78.14
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7bc86-55eb-11f0-b0b1-16386fa09120,a,m.w.a,moi,m.w.a,0.18,0.24
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea80d6c-55eb-11f0-b0b1-16386fa09120,a,s.w.a,soixante,s.w.a.s.ɑ̃.t,73.2,73.29
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7d946-55eb-11f0-b0b1-16386fa09120,e,mʲ.e,premier,p.ʁ.ə.mʲ.e,23.96,24.06
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7ec2e-55eb-11f0-b0b1-16386fa09120,e,n.e,vulnérables,v.y.l.n.e.ʁ.a.b.l,43.51,43.58
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea814c4-55eb-11f0-b0b1-16386fa09120,ɑ̃,k.ɑ̃.t,cinquante,s.ɛ̃.k.ɑ̃.t,84.02,84.15
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea80aba-55eb-11f0-b0b1-16386fa09120,ɑ̃,v.ɑ̃.t,suivante,s.ɥ.i.v.ɑ̃.t,70.19,70.26
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7c460-55eb-11f0-b0b1-16386fa09120,u,v.u,avoue,a.v.u,8.05,8.14
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7e92c-55eb-11f0-b0b1-16386fa09120,ɔ̃,ɔ̃,on,ɔ̃,40.6,40.68
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7de00-55eb-11f0-b0b1-16386fa09120,ə,k.ə,que,k.ə,28.42,28.68
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea81b7c-55eb-11f0-b0b1-16386fa09120,ɛ̃,l.ɛ̃,l'impôt,l.ɛ̃.p.o,93.09,93.19
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea81366-55eb-11f0-b0b1-16386fa09120,y,y.n,une,y.n,81.09,81.16
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea80fe2-55eb-11f0-b0b1-16386fa09120,ɛ̃,s.ɛ̃,cinquante,s.ɛ̃.k.ɑ̃.t,76.21,76.37
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7fad4-55eb-11f0-b0b1-16386fa09120,ə,k.ə,que,k.ə,58.88,58.95
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea809e8-55eb-11f0-b0b1-16386fa09120,a,l.a,la,l.a,69.52,69.59
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7e4a4-55eb-11f0-b0b1-16386fa09120,u,v.u,vous,v.u,36.78,36.84
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7fffc-55eb-11f0-b0b1-16386fa09120,u,b.u.k,facebook,f.a.s.b.u.k,63.2,63.39
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7e170-55eb-11f0-b0b1-16386fa09120,e,d.e,aider,e.d.e,32.74,33.08
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea81d3e-55eb-11f0-b0b1-16386fa09120,ɑ̃,s.ɑ̃,sans,s.ɑ̃,94.53,94.6
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7e9ea-55eb-11f0-b0b1-16386fa09120,u,t.u,surtout,s.y.ʁ.t.u,41.06,41.12
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7fe8a-55eb-11f0-b0b1-16386fa09120,ɔ̃,s.j.ɔ̃,modification,m.ɔ.d.i.f.i.k.a.s.j.ɔ̃,61.83,61.96
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7ece2-55eb-11f0-b0b1-16386fa09120,ɛ,m.ɛ,mais,m.ɛ,44.58,44.81
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7e684-55eb-11f0-b0b1-16386fa09120,e,d.e,aider,e.d.e,38.72,38.95
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7f5b6-55eb-11f0-b0b1-16386fa09120,ø,d.ø,deux,d.ø,53.38,53.53
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea80bbe-55eb-11f0-b0b1-16386fa09120,ɔ,s.ɔ.n,personne,p.ɛ.ʁ.s.ɔ.n,71.78,71.92
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7c80c-55eb-11f0-b0b1-16386fa09120,i,m.i,ministre,m.i.ɲ.i.s.t.ʁ,12.09,12.14
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7c2a8-55eb-11f0-b0b1-16386fa09120,o,o,aussi,o.s.i,5.52,5.63
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7db4e-55eb-11f0-b0b1-16386fa09120,a,ʃ.a.ʁ.ʒ,charge,ʃ.a.ʁ.ʒ,25.79,25.94
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea81aa0-55eb-11f0-b0b1-16386fa09120,ɔ,d.ɔ.n,donne,d.ɔ.n,92.02,92.1
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7c636-55eb-11f0-b0b1-16386fa09120,a,p.a.ʒ,page,p.a.ʒ,10.84,10.92
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea8010a-55eb-11f0-b0b1-16386fa09120,u,p.u.ʁ,pour,p.u.ʁ,63.79,63.85
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7c5fa-55eb-11f0-b0b1-16386fa09120,a,l.a,la,l.a,10.69,10.75
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7f6e2-55eb-11f0-b0b1-16386fa09120,ɑ,l.ɑ.ʁ,dollars,d.ɔ.l.ɑ.ʁ,54.33,54.42
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7ee9a-55eb-11f0-b0b1-16386fa09120,i,p.ʁ.i.z,surprise,s.y.ʁ.p.ʁ.i.z,45.95,46.18
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7dfb8-55eb-11f0-b0b1-16386fa09120,ɔ,d.ɔ,dollars,d.ɔ.l.ɑ.ʁ,30.56,30.64
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea80a7e-55eb-11f0-b0b1-16386fa09120,i,s.ɥ.i,suivante,s.ɥ.i.v.ɑ̃.t,70.07,70.12
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea81686-55eb-11f0-b0b1-16386fa09120,ɑ̃,t.ɑ̃,instant,ɛ̃.s.t.ɑ̃,88.34,88.43
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7e2ce-55eb-11f0-b0b1-16386fa09120,ɑ,k.l.ɑ.s,classe,k.l.ɑ.s,34.12,34.23
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7e800-55eb-11f0-b0b1-16386fa09120,ɑ,k.l.ɑ.s,classe,k.l.ɑ.s,39.6,39.69
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7ec60-55eb-11f0-b0b1-16386fa09120,a,ʁ.a.b.l,vulnérables,v.y.l.n.e.ʁ.a.b.l,43.68,43.84
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7e4d6-55eb-11f0-b0b1-16386fa09120,a,ʁ.a,rassurer,ʁ.a.s.y.ʁ.e,36.89,36.97
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7cbea-55eb-11f0-b0b1-16386fa09120,a,a,à,a,14.97,15.03
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea812b2-55eb-11f0-b0b1-16386fa09120,i,s.i,ici,i.s.i,80.3,80.55
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7fb92-55eb-11f0-b0b1-16386fa09120,ɑ,p.ɑ.ʁ,part,p.ɑ.ʁ,59.5,59.81
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea81276-55eb-11f0-b0b1-16386fa09120,i,i,ici,i.s.i,79.98,80.06
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7cb5e-55eb-11f0-b0b1-16386fa09120,a,s.a,s'adresse,s.a.d.ʁ.ɛ.s,14.58,14.66
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7f4c6-55eb-11f0-b0b1-16386fa09120,e,m.e,ménage,m.e.n.a.ʒ,52.31,52.39
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7f868-55eb-11f0-b0b1-16386fa09120,ə,d.ə,de,d.ə,56.07,56.13
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7bd4e-55eb-11f0-b0b1-16386fa09120,i,d.i,samedi,s.a.m.d.i,0.75,1.07
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7c83e-55eb-11f0-b0b1-16386fa09120,i,ɲ.i.s.t.ʁ,ministre,m.i.ɲ.i.s.t.ʁ,12.22,12.31
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea810f0-55eb-11f0-b0b1-16386fa09120,ɑ̃,ɑ̃,en,ɑ̃,77.62,77.95
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7d7d4-55eb-11f0-b0b1-16386fa09120,o,p.o,propos,p.ʁ.ɔ.p.o,21.57,21.69
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea80a1a-55eb-11f0-b0b1-16386fa09120,o,ʃ.o.z,chose,ʃ.o.z,69.74,69.83
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7c23a-55eb-11f0-b0b1-16386fa09120,ɜ,p.ʁ.ɜ.s,presse,p.ʁ.ɜ.s,4.89,5.2
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7ce06-55eb-11f0-b0b1-16386fa09120,ɛ̃,f.ɛ̃,fin,f.ɛ̃,17.21,17.28
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea809ac-55eb-11f0-b0b1-16386fa09120,i,k.ʁ.i,écrit,e.k.ʁ.i,69.43,69.51
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7e724-55eb-11f0-b0b1-16386fa09120,a,f.a,familles,f.a.m.i.j,39.19,39.26
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7e5a8-55eb-11f0-b0b1-16386fa09120,ø,v.ø,veut,v.ø,38.13,38.19
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7d824-55eb-11f0-b0b1-16386fa09120,ə,t.ə,tenus,t.ə.n.y.s,22.29,22.37
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7c082-55eb-11f0-b0b1-16386fa09120,ɛ,ʒ.ɛ.m,j'aime,ʒ.ɛ.m,3.62,3.78
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7c12c-55eb-11f0-b0b1-16386fa09120,a,m.a,ma,m.a,4.31,4.44
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7fc32-55eb-11f0-b0b1-16386fa09120,o,o,aura,o.ʁ.ɑ,60.69,60.76
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7e652-55eb-11f0-b0b1-16386fa09120,e,e,aider,e.d.e,38.53,38.63
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea815e6-55eb-11f0-b0b1-16386fa09120,o,p.o,impôt,ɛ̃.p.o,85.27,85.69
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea812f8-55eb-11f0-b0b1-16386fa09120,ə,d.ə,de,d.ə,80.78,80.84
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7de3c-55eb-11f0-b0b1-16386fa09120,ɔ̃,ɔ̃,on,ɔ̃,29.23,29.42
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7bdee-55eb-11f0-b0b1-16386fa09120,a,d.a,évidemment,e.v.i.d.a.m.ɑ̃,2.06,2.16
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7defa-55eb-11f0-b0b1-16386fa09120,ə,l.ə,le,l.ə,30.07,30.12
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7d108-55eb-11f0-b0b1-16386fa09120,y,d.y,du,d.y,19.27,19.34
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea8106e-55eb-11f0-b0b1-16386fa09120,u,p.u.ʁ,pourcent,p.u.ʁ.s.ɑ̃,76.98,77.04
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7d9be-55eb-11f0-b0b1-16386fa09120,i,ɲ.i.s.t.ʁ,ministre,m.i.ɲ.i.s.t.ʁ,24.22,24.32
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7bd80-55eb-11f0-b0b1-16386fa09120,e,e,évidemment,e.v.i.d.a.m.ɑ̃,1.78,1.9
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea81cd0-55eb-11f0-b0b1-16386fa09120,e,n.e,donner,d.ɔ.n.e,94.1,94.27
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7f7d2-55eb-11f0-b0b1-16386fa09120,i,ʎ.i,qualifie,k.a.ʎ.i.f.i,55.47,55.54
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7e616-55eb-11f0-b0b1-16386fa09120,u,ʒ.u.ʁ,toujours,t.u.ʒ.u.ʁ,38.35,38.48
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7ed96-55eb-11f0-b0b1-16386fa09120,e,t.e,été,e.t.e,45.07,45.13
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea81b2c-55eb-11f0-b0b1-16386fa09120,ə,d.ə,de,d.ə,92.46,92.63
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea81622-55eb-11f0-b0b1-16386fa09120,œ̃,œ̃,un,œ̃,87.86,88.04
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7f796-55eb-11f0-b0b1-16386fa09120,a,k.a,qualifie,k.a.ʎ.i.f.i,55.31,55.4
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7fb60-55eb-11f0-b0b1-16386fa09120,ə,k.ə,quelque,c.ɛ.l.k.ə,59.31,59.39
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7bcc2-55eb-11f0-b0b1-16386fa09120,ə,l.ə,le,l.ə,0.28,0.35
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea80ede-55eb-11f0-b0b1-16386fa09120,ɔ,d.ɔ.n,donne,d.ɔ.n,74.9,75.15
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7dbd0-55eb-11f0-b0b1-16386fa09120,ɔ̃,k.ɔ̃.t.ʁ,contre,k.ɔ̃.t.ʁ,26.32,26.49
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7d6da-55eb-11f0-b0b1-16386fa09120,o,o,aussi,o.s.i,20.72,20.79
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea805d8-55eb-11f0-b0b1-16386fa09120,ə,t.ʁ.ə,d'autre,d.o.t.ʁ.ə,66.0,66.07
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7edfa-55eb-11f0-b0b1-16386fa09120,ɛ,t.ʁ.ɛ,très,t.ʁ.ɛ,45.4,45.49
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7d1a8-55eb-11f0-b0b1-16386fa09120,a,l.a,la,l.a,19.86,19.96
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7c42e-55eb-11f0-b0b1-16386fa09120,a,a,avoue,a.v.u,7.84,7.94
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7ea8a-55eb-11f0-b0b1-16386fa09120,e,ʁ.e,s'assurer,s.a.s.y.ʁ.e,41.54,41.77
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7f1c4-55eb-11f0-b0b1-16386fa09120,e,c.e,québec,c.e.b.ɛ.k,47.78,47.86
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7f08e-55eb-11f0-b0b1-16386fa09120,i,m.i,ministre,m.i.ɲ.i.s.t.ʁ,47.09,47.15
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7c686-55eb-11f0-b0b1-16386fa09120,a,f.a.s,facebook,f.a.s.b.u.k,11.07,11.15
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7bfe2-55eb-11f0-b0b1-16386fa09120,ɔ,k.ɔ,collègues,k.ɔ.l.ɛ.ɡ,3.03,3.11
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7e102-55eb-11f0-b0b1-16386fa09120,ɑ,p.ɑ,pas,p.ɑ,32.2,32.47
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea81bae-55eb-11f0-b0b1-16386fa09120,o,p.o,l'impôt,l.ɛ̃.p.o,93.22,93.3
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7f2b4-55eb-11f0-b0b1-16386fa09120,ɔ̃,k.ɔ̃,comptable,k.ɔ̃.t.a.b.l,48.49,48.61
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7bcf4-55eb-11f0-b0b1-16386fa09120,a,s.a.m,samedi,s.a.m.d.i,0.47,0.54
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7cd48-55eb-11f0-b0b1-16386fa09120,e,b.e,québécois,c.e.b.e.k.w.a,15.74,15.81
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7ddba-55eb-11f0-b0b1-16386fa09120,i,d.i.ʁ,dire,d.i.ʁ,27.99,28.2
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7f0f2-55eb-11f0-b0b1-16386fa09120,i,ɲ.i.s.t.ʁ,ministre,m.i.ɲ.i.s.t.ʁ,47.24,47.36
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7f750-55eb-11f0-b0b1-16386fa09120,ə,s.ə,se,s.ə,55.02,55.09
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7ef12-55eb-11f0-b0b1-16386fa09120,ə,k.ə,que,k.ə,46.4,46.45
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea80c2c-55eb-11f0-b0b1-16386fa09120,e,c.e,québec,c.e.b.ɛ.k,72.17,72.23
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea81014-55eb-11f0-b0b1-16386fa09120,ɑ̃,k.ɑ̃.t,cinquante,s.ɛ̃.k.ɑ̃.t,76.55,76.78
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7c4e2-55eb-11f0-b0b1-16386fa09120,i,ʎ.i,lis,ʎ.i,8.92,8.97
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7dafe-55eb-11f0-b0b1-16386fa09120,y,d.y.n,d'une,d.y.n,25.54,25.6
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7cadc-55eb-11f0-b0b1-16386fa09120,e,e,et,e,14.34,14.45
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7f4f8-55eb-11f0-b0b1-16386fa09120,a,n.a.ʒ,ménage,m.e.n.a.ʒ,52.47,52.7
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7d09a-55eb-11f0-b0b1-16386fa09120,i,p.ʁ.i.z,surprise,s.y.ʁ.p.ʁ.i.z,18.62,18.91
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea81262-55eb-11f0-b0b1-16386fa09120,a,m.w.a,moi,m.w.a,79.92,79.98
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7e062-55eb-11f0-b0b1-16386fa09120,ɔ̃,k.ɔ̃,qu'on,k.ɔ̃,31.54,31.63
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7ff5c-55eb-11f0-b0b1-16386fa09120,a,p.a.ʒ,page,p.a.ʒ,62.53,62.7
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7e1f2-55eb-11f0-b0b1-16386fa09120,a,f.a,familles,f.a.m.i.j,33.47,33.56
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea81af0-55eb-11f0-b0b1-16386fa09120,ɑ,p.ɑ,pas,p.ɑ,92.33,92.42
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7ebac-55eb-11f0-b0b1-16386fa09120,y,p.l.y,plus,p.l.y,43.01,43.17
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7d13a-55eb-11f0-b0b1-16386fa09120,ɔ̃,t.ɔ̃,ton,t.ɔ̃,19.5,19.71
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7cc1c-55eb-11f0-b0b1-16386fa09120,ɑ̃,l.ɑ̃,l'ensemble,l.ɑ̃.s.ɑ̃.b.l,15.08,15.18
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7eada-55eb-11f0-b0b1-16386fa09120,e,d.e,d'aider,d.e.d.e,42.13,42.21
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea80dee-55eb-11f0-b0b1-16386fa09120,i,m.i.l,mille,m.i.l,73.72,73.84
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea80cfe-55eb-11f0-b0b1-16386fa09120,ɑ,ɡ.ɑ.ɲ,gagne,ɡ.ɑ.ɲ,72.75,72.89
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7cfe6-55eb-11f0-b0b1-16386fa09120,a,m.a,ma,m.a,18.13,18.2
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7dd2e-55eb-11f0-b0b1-16386fa09120,ɔ̃,s.j.ɔ̃,oppositions,ɔ.p.o.z.i.s.j.ɔ̃,27.53,27.69
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea80d9e-55eb-11f0-b0b1-16386fa09120,ɑ̃,s.ɑ̃.t,soixante,s.w.a.s.ɑ̃.t,73.44,73.55
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7d16c-55eb-11f0-b0b1-16386fa09120,ə,d.ə,de,d.ə,19.78,19.85
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7e576-55eb-11f0-b0b1-16386fa09120,ɔ̃,ɔ̃,on,ɔ̃,37.95,38.05
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7e13e-55eb-11f0-b0b1-16386fa09120,e,e,aider,e.d.e,32.5,32.64
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7da5e-55eb-11f0-b0b1-16386fa09120,i,i,y,i,24.62,24.74
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea81848-55eb-11f0-b0b1-16386fa09120,ɔ̃,z.ɔ̃,utilisons,y.t.i.ʎ.i.z.ɔ̃,90.18,90.26
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7c302-55eb-11f0-b0b1-16386fa09120,i,s.i,aussi,o.s.i,5.85,6.11
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea815a0-55eb-11f0-b0b1-16386fa09120,ɑ̃,ɑ̃,en,ɑ̃,84.75,85.02
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7df86-55eb-11f0-b0b1-16386fa09120,ɑ̃,s.ɑ̃,cent,s.ɑ̃,30.43,30.5
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea7c6d6-55eb-11f0-b0b1-16386fa09120,u,b.u.k,facebook,f.a.s.b.u.k,11.33,11.41
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea8141a-55eb-11f0-b0b1-16386fa09120,ɔ,d.ɔ.n,donne,d.ɔ.n,82.68,82.89
14401,14401_f1_int2_2022_03_29_assnat_174837,female,1985,6ea80bfa-55eb-11f0-b0b1-16386fa09120,o,o,au,o,71.99,72.06
